policy_id,title,organization,stage2_category,confidence,reason,candidate_count,direct_cash_candidate_count,candidate_types,estimated_amount_manwon,estimated_type,estimated_context,direct_candidate_summary,manual_status,manual_category,url
SMARTFACTORY:2025-N-0203:1,2026년도 자율형공장 구축 지원사업(컨소시엄신청),스마트공장 사업관리시스템,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,27,8,"education_fee, fee, support_amount, total_support_scale",,,,"60000.0만원/support_amount/원조건) 총 사업비의 50% (6억원) 이내 (최대 2년, 연 3억원 이내) 지원유형 지원기간 지원한도 지원비율 구축목표수준 * 고도화 최대 2년 연 3억(2년 6억) 50% 이내 중간1 이상 * 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 ** AI(인공지능), DT(디지털트윈), AAS || 30000.0만원/support_amount/크”는 기획기관으로 기본 지정 □ 지원 규모 및 조건 ◦ (지원규모) 30개 내외 (신규) ◦ (지원조건) 총 사업비의 50% (6억원) 이내 (최대 2년, 연 3억원 이내) 지원유형 지원기간 지원한도 지원비율 구축목표수준 * 고도화 최대 2년 연 3억(2년 6억) 50% 이내 중간1 이상 * 구축목표 수준은 KS X 9 || 30000.0만원/support_amount/) ◦ (지원조건) 총 사업비의 50% (6억원) 이내 (최대 2년, 연 3억원 이내) 지원유형 지원기간 지원한도 지원비율 구축목표수준 * 고도화 최대 2년 연 3억(2년 6억) 50% 이내 중간1 이상 * 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 ** AI(인공지능), DT(디지털트윈 || 2000.0만원/support_amount/및 운영 요건검토 및 수행능력평가를 거쳐 기획기관 선정 및 기획기관 Pool 구성(지역TP 기본 지정) 기획지원 과제기획 후 현장평가 결과에 따라 과제당 최대 20백만원 차등 지급 기획지원 후 최종선정에 따른 협약체결 결과에 따라 과제당 최대 20백만원 차등 지급 성능지표 (공정혁신지표) 6개 중 2개 이상 (자율형지표) || 2000.0만원/support_amount/지역TP 기본 지정) 기획지원 과제기획 후 현장평가 결과에 따라 과제당 최대 20백만원 차등 지급 기획지원 후 최종선정에 따른 협약체결 결과에 따라 과제당 최대 20백만원 차등 지급 성능지표 (공정혁신지표) 6개 중 2개 이상 (자율형지표) AI·DT 반영 1개 이상 (공정혁신지표) 8개 중 2개 이상 (자율형지표) AI || 1000.0만원/support_amount/기업 매칭 및 기획지원) 기업 요구사항에 적합한 공급기업 매칭 및 공정설계 및 전략 수립 등 과제기획 지원 * 기획지원 후 사업계획서 제출 시 기획기관에 과제당 10백만원 지급 최종선정 후 지원과제 협약체결 완료 시 과제당 10백만원 추가 지급 도입기업의 자율화 공정구축을 위한 설비·공정 분석 공정현장의 요구사항 분석·도",reviewed,keep_old_amount,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0203&pbancSn=1
SMARTFACTORY:2026-N-0010:1,2026년도 제조DX멘토단 활용지원(AX기획) 도입기업 모집 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0010&pbancSn=1
PBLN_000000000117258,[경남] 김해시 2026년 상반기 중소기업육성자금 지원 계획 공고,경상남도,ratio_only,none,금액 후보 없이 지원비율만 있음,3,0,support_ratio,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117258
PBLN_000000000122968,2026년 2차 안전일터 조성지원 사업 수정 공고,고용노동부,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,6,4,"non_cash, subsidy, support_amount, support_ratio",,,,"100000.0만원/support_amount/고열·폭염·한랭 작업으로 인한 건강장해 예방을 위한 휴게시설 ※ 건물 건축비, 관리비, 운영비 등 지원 제외 ㅇ (지원한도) 산업단지 또는 지식산업센터 당 최대 10억원 한도(공단 판단금액의 50% 지원) ※ 신 청 산 업 단 지 또 는 지 식 산 업 센 터 에 서 기 보 조 금 을 지 급 받 은 경 우, 지 급 금 액  || 3000.0만원/subsidy/시급히 지원할 필요가 있다고 인정되는 사업장을 대상으로 절차 및 제출서류 등을 간소화하여 신속히 지원하는 제도 ㅇ (지원한도) 동일 사업주 또는 법인 당 최대 3,000만원까지 - 기존 보조지원을 받은 경우, 기 지원 보조금을 차감하여 지급 - 아래에 해당하는 경우 각 1천만원까지 추가지원 가능 ①고용증가 사업장(1명당  || 1000.0만원/subsidy/ㅇ (지원한도) 동일 사업주 또는 법인 당 최대 3,000만원까지 - 기존 보조지원을 받은 경우, 기 지원 보조금을 차감하여 지급 - 아래에 해당하는 경우 각 1천만원까지 추가지원 가능 ①고용증가 사업장(1명당 200만원 범위, 제조·서비스업 등 고위험 개선에 한함), ②고용노동부 강소기업 지정 사업장, ③위험성평가 인정 || 200.0만원/subsidy/,000만원까지 - 기존 보조지원을 받은 경우, 기 지원 보조금을 차감하여 지급 - 아래에 해당하는 경우 각 1천만원까지 추가지원 가능 ①고용증가 사업장(1명당 200만원 범위, 제조·서비스업 등 고위험 개선에 한함), ②고용노동부 강소기업 지정 사업장, ③위험성평가 인정사업장, ④고위험업종(6개 업종)* * 50인 미만",reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122968
PBLN_000000000117278,[경남] 산청군 인구감소지역 소재 중소기업 특례보증 금융지원 신청 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117278
PBLN_000000000117276,[경남] 김해시 2026년 사회적경제기업 금융지원 사업 계획 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117276
PBLN_000000000120170,2026년 중소기업 기술분쟁 소송보험 지원사업 공고,중소벤처기업부,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_ratio,,,,,pending,ratio_only,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120170
PBLN_000000000117283,[경남] 거제시 2026년 저신용 소상공인 이차보전 지원사업 계획 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117283
PBLN_000000000117294,[경남] 창녕군 2026년 중소기업 전시(박람)회 참가 지원 계획 공고,경상남도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117294
PBLN_000000000117298,[경남] 창녕군 2026년 상반기 중소기업 육성자금 융자지원 계획 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117298
PBLN_000000000117303,[경남] 거제시 2026년 조선협력사 중소기업 육성자금 연장 지원 계획 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117303
PBLN_000000000117307,[인천] 2026년 가상융합산업 콘텐츠 제작 장비 임차지원 공고(인천 가상융합산업 혁신센터),인천광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117307
PBLN_000000000117316,[경북] 의성군 2026년 중소기업 운전자금 지원 공고,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117316
PBLN_000000000122585,2026년 2차 미래차 전자제어부품 산업 고도화 기반구축 기업지원 수혜기업 모집 공고,산업통상부,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,9,2,"consulting_fee, equipment_usage_fee, non_cash, support_amount",,,,"1500.0만원/support_amount/상시 지원) 지원내용 및 규모지원 분야지원 내용지원규모접수기간지원기간기술 지원전자제어부품 HW 설계/해석, 표준 SW 개발, 기구부 개발 기술지원1건(건당 최대 1,500만원)~ 6. 9(화) 18:00까지협약일 ~ 9월시제품제작 지원전자제어부품 및 전장부품 관련 R&D 시작품 및 시제품 제작 지원1건(건당 최대 2,00 || 1500.0만원/support_amount/W 설계 및 개발지원- 표준 SW 기반 어플리케이션 개발 지원- SW 설계 사양 검증 및 평가 지원※ 이 외 기업 에서 필 요로 하 는 지원 사항 협 의가능최대 1,500만원이내/건1건영남대1) HW개발- ECU 회로 설계 및 해석 기술 지원- 방열 분석 및 최적화 개발 지원- 전기장 분석 및 EMI 시뮬레이션 지원※ 이",pending,manual_representative_recoverable,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122585
PBLN_000000000117324,[경북] 문경시 2026년 중소기업 운전자금 지원 계획 공고,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117324
SMARTFACTORY:2026-N-0062:3,[2차] 2026 AI 트랙 (삼성) 스마트공장 구축,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0062&pbancSn=3
PBLN_000000000117337,[전남광주] 여수시 2026년 중소기업발전자금 지원계획 공고,전남광주통합특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117337
SMARTFACTORY:2026-N-0071:1,[경북] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0071&pbancSn=1
PBLN_000000000117343,2026년 울진군 단체관광객 유치여행사 인센티브 지원계획 공고,경상북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117343
PBLN_000000000117356,[전북] 2026년 중소기업육성자금 융자 지원계획 공고,전북특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117356
SMARTFACTORY:2026-N-0074:1,[대구] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0074&pbancSn=1
PBLN_000000000120588,해양플랜트산업지원센터 보유 시험장비ㆍ교육시설 활용 지원사업 공고,해양수산부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120588
SMARTFACTORY:2026-N-0090:1,2026년 경북형 스마트공장(기초단계) 구축지원 사업 2차모집_(신규구축),스마트공장 사업관리시스템,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,7,1,"consulting_fee, fee, support_amount, total_support_scale",,,,6000.0만원/support_amount/장비·제어기·센서 등 지원 *제조 데이터 수집·저장 인프라 구축 등 포함 □ 지원조건 지원유형 지원조건 지원금(최대) 사업기간 신규구축 - 스마트공장 신규 구축 0.6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0.6억원 6개월 □ [참고] 스마트공장 수준 구분(추진단 확인) 수준구분 수준요약 상,pending,manual_representative_recoverable,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0090&pbancSn=1
PBLN_000000000117371,[전남광주] 인공지능 유치기업 보조금 지원사업 모집 공고,전남광주통합특별시,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117371
SMARTFACTORY:2026-N-0090:3,2026년 경북형 스마트공장(기초단계) 구축지원 사업 2차모집_(동일수준),스마트공장 사업관리시스템,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,7,1,"consulting_fee, fee, support_amount, total_support_scale",,,,6000.0만원/support_amount/장비·제어기·센서 등 지원 *제조 데이터 수집·저장 인프라 구축 등 포함 □ 지원조건 지원유형 지원조건 지원금(최대) 사업기간 신규구축 - 스마트공장 신규 구축 0.6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0.6억원 6개월 □ [참고] 스마트공장 수준 구분(추진단 확인) 수준구분 수준요약 상,pending,manual_representative_recoverable,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0090&pbancSn=3
SMARTFACTORY:2026-N-0104:1,2026 제조DX멘토 활용지원 구축지도 도입기업 모집,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,total_support_scale,,,,,pending,total_scale_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0104&pbancSn=1
PBLN_000000000123907,[경남] 진주시 2026년 하반기 중소기업육성기금 지원계획 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123907
PBLN_000000000117428,[경북] 2026년 미래내일일경험 참여기업 모집 공고,고용노동부,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117428
SMARTFACTORY:2026-N-0118:1,[LG전자] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,14,0,"education_fee, fee, support_ratio",,,,,pending,mixed_manual_review,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0118&pbancSn=1
